,org,model,repetition,fold,fit_time_seconds,auc,popt,recall_at_0.05,recall_at_0.1,recall_at_0.2,recall_at_0.3,recall_at_0.4,recall_at_0.5,recall_at_0.6,recall_at_0.7,recall_at_0.8,recall_at_0.9,recall_at_0.99,recall_at_0.999
389,Libreoffice,NSGA3_LR_AUC_average_churn_recall_median,0,3,8899.11306810379,0.746271924699556,0.9453924007610798,0.7574291637871459,0.9433310297166552,0.9516240497581202,0.9560009214466711,0.964063579820318,0.969477079014052,0.971895876526146,0.9768486523842432,0.9877908316056208,0.9882515549412578,0.9970052983183598,1.0
390,Libreoffice,NSGA3_LR_AUC_average_churn_recall_median,0,4,9368.885694026949,0.7687559018809986,0.9574870892619844,0.5684348395546824,0.8502510368915084,0.950884086444008,0.9792621698319144,0.983846321763807,0.9858109583060468,0.987993887797424,0.9908316961362148,0.9934512115258676,0.996725605762934,0.999126828203449,0.9995634141017246
391,Libreoffice,NSGA3_LR_AUC_average_churn_recall_median,0,5,9835.46019244194,0.7603284445362528,0.924218397772617,0.3242718446601941,0.7279395900755125,0.9264293419633224,0.9771305285868392,0.9786407766990292,0.9795037756202803,0.9820927723840344,0.982955771305286,0.9913700107874864,0.9946062567421792,0.998705501618123,1.0
392,Libreoffice,NSGA3_LR_AUC_average_churn_recall_median,0,6,9921.422803878784,0.7789042243544044,0.9522428592941354,0.5028187337380746,0.9002601908065915,0.97918473547268,0.981352992194276,0.9841717259323504,0.986990459670425,0.98959236773634,0.9921942758022548,0.9945793581960104,0.996964440589766,0.9991326973113616,0.9995663486556808
393,Libreoffice,NSGA3_LR_AUC_average_churn_recall_median,0,7,10338.317156076431,0.8141429446011078,0.9328396075549484,0.3899763389976339,0.7922133792213379,0.9619272961927297,0.9657990965799096,0.9701010970101096,0.9741879974187996,0.9784899978489998,0.9832221983222198,0.98773929877393,0.9935469993547,0.99870939987094,0.99956979995698
394,Libreoffice,NSGA3_LR_AUC_average_churn_recall_median,0,8,10697.26052761078,0.8348402802157865,0.9693071510859674,0.6677715996578272,0.9884516680923866,0.993584260051326,0.994011976047904,0.995295124037639,0.9957228400342172,0.9963644140290848,0.9974337040205304,0.998502994011976,0.9989307100085544,0.9995722840034216,0.9995722840034216
395,Libreoffice,NSGA3_LR_AUC_average_churn_recall_median,0,9,11100.91651582718,0.8245265772617536,0.8912020011569824,0.1891479625190673,0.3684898670734365,0.7803443015907605,0.9803878840706036,0.9888864676400088,0.9921551536282416,0.994552190019612,0.9947701024188276,0.9952059272172586,0.9967313140117672,0.9993462628023536,0.9997820876007844
0,Eclipse,AGEMOEA_LR_AUC_average_churn_recall_max,0,1,5260.933339834213,0.7044866321820661,0.9747774352664688,0.944821136310498,0.9857376665887304,0.9897124152443302,0.9897124152443302,0.9897124152443302,0.9953238251110592,0.9967266775777414,0.999064765022212,0.9992985737666588,0.9992985737666588,0.9992985737666588,0.999766191255553
1,Eclipse,AGEMOEA_LR_AUC_average_churn_recall_max,0,10,10296.764686822891,0.796488954611404,0.9414018026295438,0.4052921719955898,0.772657111356119,0.9779492833517088,0.9896361631753032,0.9933847850055126,0.9949283351708932,0.9964718853362734,0.9984564498346196,0.9995589856670342,1.0,1.0,1.0
2,Eclipse,AGEMOEA_LR_AUC_average_churn_recall_max,0,2,6678.183575868607,0.7647976275436783,0.9032811686899984,0.2678693765699931,0.4373144553551039,0.9351450102763188,0.98058917561087,0.9897236812057548,0.9945192966430692,0.996117835122174,0.9977163736012788,0.9986298241607672,1.0,1.0,1.0
3,Eclipse,AGEMOEA_LR_AUC_average_churn_recall_max,0,3,27651.60801911354,0.7566759444855985,0.9270977762168174,0.4976905311778291,0.8230946882217091,0.9362586605080832,0.9515011547344112,0.9545034642032332,0.9612009237875287,0.9702078521939954,0.9799076212471132,0.9951501154734412,0.9997690531177827,0.9997690531177827,0.9997690531177827
4,Eclipse,AGEMOEA_LR_AUC_average_churn_recall_max,0,4,8288.183961868286,0.8290341845868625,0.9609363391070131,0.7529411764705882,0.9499423298731258,0.9753171856978086,0.9799307958477508,0.9824682814302192,0.9889273356401383,0.9912341407151096,0.996078431372549,0.9983852364475202,1.0,1.0,1.0
5,Eclipse,AGEMOEA_LR_AUC_average_churn_recall_max,0,5,8352.390489339828,0.8196622598420247,0.9133320526020666,0.3109011292924637,0.5708688637935008,0.944918183913344,0.9824844434201429,0.9850195897672276,0.9868633325651072,0.9893984789121918,0.994007835906891,0.9981562572021204,0.999769532150265,1.0,1.0
6,Eclipse,AGEMOEA_LR_AUC_average_churn_recall_max,0,6,8241.37694144249,0.82106630629761,0.908798345012337,0.2377417903733693,0.4797570850202429,0.95906432748538,0.9815564552406658,0.9849302744039586,0.9901034637876744,0.9934772829509672,0.9966261808367072,0.9988753936122358,1.0,1.0,1.0
7,Eclipse,AGEMOEA_LR_AUC_average_churn_recall_max,0,7,12644.04514694214,0.8230599548913178,0.9742947033949588,0.9089895159491412,0.9750167298683916,0.9946464421146554,0.9995538701762212,0.9997769350881106,1.0,1.0,1.0,1.0,1.0,1.0,1.0
8,Eclipse,AGEMOEA_LR_AUC_average_churn_recall_max,0,8,8869.644931793213,0.8165249910077145,0.9469541650066634,0.4385493619879113,0.8289679874636221,0.9670920080591,0.9802999776136108,0.987239758226998,0.994627266621894,0.9964181777479292,0.9993284083277368,0.9997761361092457,1.0,1.0,1.0
9,Eclipse,AGEMOEA_LR_AUC_average_churn_recall_max,0,9,8568.778645515442,0.8229200400487926,0.8898730796985999,0.1855053191489361,0.4177748226950354,0.8519503546099291,0.9671985815602836,0.975177304964539,0.9847074468085106,0.9878102836879432,0.9933510638297872,0.99645390070922,0.9988918439716312,1.0,1.0
120,Gerrithub,AGEMOEA_LR_AUC_average_churn_recall_max,0,1,32580.48311829567,0.8130751493917006,0.8589152885529672,0.1555716353111432,0.3404486251808972,0.6447178002894356,0.8947178002894356,0.963096960926194,0.9692474674384948,0.9786541244573084,0.9869753979739508,0.9960202604920404,0.9989146164978292,1.0,1.0
121,Gerrithub,AGEMOEA_LR_AUC_average_churn_recall_max,0,10,7552.697427511215,0.8114592695010946,0.8628188752490275,0.2365019011406844,0.3992395437262357,0.6254752851711026,0.9505703422053232,0.9851711026615968,0.9901140684410646,0.9935361216730038,0.9977186311787072,0.9992395437262356,1.0,1.0,1.0
122,Gerrithub,AGEMOEA_LR_AUC_average_churn_recall_max,0,2,6589.601757764816,0.6863037954867113,0.8386607906435832,0.1576689309974973,0.2702895959957097,0.5302109402931713,0.8101537361458706,0.9174115123346442,0.9599570968895244,0.9678226671433678,0.98105112620665,0.9953521630318198,0.9996424740793708,1.0,1.0
123,Gerrithub,AGEMOEA_LR_AUC_average_churn_recall_max,0,3,5081.398715019226,0.7216054673889919,0.973145676211601,0.8901989683124539,0.9782608695652174,0.9970523212969786,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
124,Gerrithub,AGEMOEA_LR_AUC_average_churn_recall_max,0,4,5291.026003837585,0.738885631317362,0.9345232573927345,0.3090551181102362,0.6377952755905512,0.99251968503937,0.9996062992125984,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
125,Gerrithub,AGEMOEA_LR_AUC_average_churn_recall_max,0,5,6386.914913654327,0.8102009652878139,0.963873632848026,0.5708086785009862,0.9656804733727812,0.9988165680473372,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
126,Gerrithub,AGEMOEA_LR_AUC_average_churn_recall_max,0,6,6462.23423075676,0.7611147218553063,0.7364556706319838,0.1359563693026879,0.2091936112193221,0.3763147643163225,0.5481106349824698,0.6949746786131671,0.8605375925204519,0.9668874172185432,0.9933774834437086,0.9941566030385665,0.9941566030385665,1.0,1.0
127,Gerrithub,AGEMOEA_LR_AUC_average_churn_recall_max,0,7,8367.999546289444,0.7772601907767248,0.8048702461106452,0.1420870234886407,0.2649210627647285,0.4686176357335387,0.6896418944936465,0.8994994224104736,0.974201001155179,0.9853677319984596,0.994224104736234,0.9980747015787448,0.9996149403157488,1.0,1.0
128,Gerrithub,AGEMOEA_LR_AUC_average_churn_recall_max,0,8,10014.863243103027,0.8054279302745839,0.7716503816383435,0.1196353968856817,0.2347132548423851,0.3809342954804405,0.5715913406760349,0.7835169008735283,0.9582225598176984,0.984808203570072,0.9916445119635396,0.99582225598177,1.0,1.0,1.0
129,Gerrithub,AGEMOEA_LR_AUC_average_churn_recall_max,0,9,8096.925550699234,0.8423822093603801,0.8723198336973103,0.202426080363912,0.378316906747536,0.6736163760424564,0.9480667172100076,0.982562547384382,0.9912812736921912,0.9962092494313874,0.9973464746019712,1.0,1.0,1.0,1.0
260,Libreoffice,AGEMOEA_LR_AUC_average_churn_recall_max,0,1,5777.700244665146,0.7629010011182142,0.8668485348386334,0.1969428444838281,0.3548958794860434,0.6973859105006646,0.9446167478954364,0.9736375719982278,0.9796189632255206,0.9893664155959238,0.9942401417811254,0.9986708019494904,0.9993354009747452,1.0,1.0
261,Libreoffice,AGEMOEA_LR_AUC_average_churn_recall_max,0,10,11667.678213119509,0.8655773162546503,0.9538507286767814,0.4896767466110532,0.8102189781021898,0.9927007299270072,0.9962460896767468,0.9985401459854014,0.9991657977059436,0.9991657977059436,0.999791449426486,1.0,1.0,1.0,1.0
262,Libreoffice,AGEMOEA_LR_AUC_average_churn_recall_max,0,2,9534.10081076622,0.6985225793601164,0.921806569395192,0.3008073817762399,0.5455594002306805,0.948558246828143,0.9893886966551326,0.9976931949250288,0.9995386389850056,0.9995386389850056,0.9995386389850056,1.0,1.0,1.0,1.0
263,Libreoffice,AGEMOEA_LR_AUC_average_churn_recall_max,0,3,6712.354980230331,0.7861019578516049,0.9680286797171233,0.843354065883437,0.976733471550334,0.9818014282423404,0.9845657682561622,0.9905551716194424,0.9949320433079936,0.9979267449896336,0.9979267449896336,0.9997696383321816,0.9997696383321816,0.9997696383321816,1.0
264,Libreoffice,AGEMOEA_LR_AUC_average_churn_recall_max,0,4,34991.781541347504,0.8129560544407899,0.93674737597289,0.4861383977297533,0.7363021174416067,0.9353852870552282,0.9753328967474352,0.9910499890853526,0.9941060903732808,0.996507312813796,0.999126828203449,0.9997817070508622,1.0,1.0,1.0
265,Libreoffice,AGEMOEA_LR_AUC_average_churn_recall_max,0,5,7643.504944086075,0.8147576258348825,0.9213319720941808,0.3674217907227616,0.7514563106796116,0.9633225458468176,0.9879180151024812,0.9926645091693636,0.994822006472492,0.997411003236246,0.9982740021574972,0.9997842502696872,1.0,1.0,1.0
266,Libreoffice,AGEMOEA_LR_AUC_average_churn_recall_max,0,6,9155.25320315361,0.8290150778983121,0.9584679738960852,0.5216825672159584,0.9303989592367736,0.9887250650477016,0.9908933217692976,0.996313963573287,0.9965307892454468,0.9980485689505636,0.9982653946227232,0.9997831743278404,1.0,1.0,1.0
267,Libreoffice,AGEMOEA_LR_AUC_average_churn_recall_max,0,7,8570.385534524918,0.8383951765592979,0.9389962337881984,0.4523553452355345,0.8935254893525489,0.9606366960636696,0.9711765971176596,0.9774144977414496,0.9787050978705096,0.9840825984082598,0.99053559905356,0.99655839965584,0.99892449989245,1.0,1.0
268,Libreoffice,AGEMOEA_LR_AUC_average_churn_recall_max,0,8,8513.788201332092,0.8485168391540618,0.9754054359052684,0.8077416595380668,0.9908041060735672,0.9978614200171086,0.9980752780153976,0.9989307100085544,0.9993584260051326,0.9995722840034216,0.9997861420017108,1.0,1.0,1.0,1.0
269,Libreoffice,AGEMOEA_LR_AUC_average_churn_recall_max,0,9,10116.43796992302,0.8794166173769573,0.9310252090163864,0.2641098278492046,0.525168882109392,0.9607757681412072,0.9843103072564828,0.9949880148180432,0.9989104380039224,0.9997820876007844,1.0,1.0,1.0,1.0,1.0
0,Eclipse,AGEMOEA_LR_AUC_average_churn_recall_median,0,1,5260.933339834213,0.690217337049754,0.9129375813937004,0.9165302782324058,0.917933130699088,0.917933130699088,0.917933130699088,0.917933130699088,0.9265840542436288,0.9265840542436288,0.9275192892214168,0.9275192892214168,0.9275192892214168,0.9850362403553892,0.9976619125555296
1,Eclipse,AGEMOEA_LR_AUC_average_churn_recall_median,0,10,10296.764686822891,0.7471479505548386,0.932433635744814,0.3514884233737596,0.6778390297684674,0.9759647188533628,0.98257993384785,0.9843439911797134,0.9867695700110254,0.989856670341786,0.9925027563395812,0.9947078280044102,0.9962513781697904,0.9995589856670342,0.9997794928335172
2,Eclipse,AGEMOEA_LR_AUC_average_churn_recall_median,0,2,6678.183575868607,0.7464958910444404,0.8873963207407511,0.2381822333866179,0.417903630965974,0.8396894268097739,0.970769582096369,0.9757935601735556,0.9799040876912536,0.9876684174469056,0.9892669559260104,0.9915505823247316,0.9949760219228134,0.9990865494405116,0.999771637360128
3,Eclipse,AGEMOEA_LR_AUC_average_churn_recall_median,0,3,27651.60801911354,0.7171087928667916,0.9205787808178268,0.4605080831408776,0.7448036951501155,0.9214780600461894,0.9448036951501154,0.9489607390300232,0.9561200923787528,0.9655889145496536,0.9734411085450346,0.9937644341801386,0.9958429561200924,0.997228637413395,0.9986143187066976
4,Eclipse,AGEMOEA_LR_AUC_average_churn_recall_median,0,4,8288.183961868286,0.7898192059212715,0.9502369676063236,0.6274509803921569,0.928719723183391,0.9658592848904268,0.9690888119953864,0.9711649365628604,0.9748558246828144,0.9799307958477508,0.9854671280276815,0.9905420991926184,0.9951557093425606,0.9990772779700116,0.9997693194925028
5,Eclipse,AGEMOEA_LR_AUC_average_churn_recall_median,0,5,8352.390489339828,0.7895846689992807,0.9032099004226496,0.2956902512099562,0.5233924867480987,0.9184143811938236,0.97026964738419,0.9728047937312744,0.9753399400783592,0.9785664899746486,0.9834063148190828,0.9912422217100716,0.9965429822539756,0.99953906430053,0.999769532150265
6,Eclipse,AGEMOEA_LR_AUC_average_churn_recall_median,0,6,8241.37694144249,0.7796022853486837,0.9015125478104192,0.2244714349977508,0.443544759334233,0.9378092667566352,0.9781826360773728,0.9815564552406658,0.9851551956815114,0.9878542510121456,0.9910031488978858,0.9941520467836256,0.9974134053081422,0.9995501574448944,0.9997750787224472
7,Eclipse,AGEMOEA_LR_AUC_average_churn_recall_median,0,7,12644.04514694214,0.7870249932485043,0.9630247608320756,0.7971224626366273,0.9707784965424938,0.9781396386348428,0.9817086772250724,0.9870622351104172,0.9870622351104172,0.9870622351104172,0.9870622351104172,0.9899620789649788,0.9927503903635958,0.998661610528664,0.9995538701762212
8,Eclipse,AGEMOEA_LR_AUC_average_churn_recall_median,0,8,8869.644931793213,0.7871675369689835,0.9284894920418764,0.3174389970897694,0.6740541750615626,0.960152227445713,0.9769420192522946,0.9791806581598388,0.9838817998656816,0.9885829415715244,0.9905977165883144,0.994179538840385,0.9973136333109468,0.9993284083277368,0.9997761361092457
9,Eclipse,AGEMOEA_LR_AUC_average_churn_recall_median,0,9,8568.778645515442,0.8059103510206505,0.8738486976628002,0.1642287234042553,0.3796542553191489,0.7642952127659575,0.9627659574468084,0.97052304964539,0.9762854609929078,0.978058510638298,0.980718085106383,0.9875886524822696,0.9933510638297872,0.9988918439716312,0.9993351063829788
120,Gerrithub,AGEMOEA_LR_AUC_average_churn_recall_median,0,1,32580.48311829567,0.7919093055622874,0.8451495986739964,0.1418234442836468,0.3086107091172214,0.597684515195369,0.8444283646888567,0.93849493487699,0.9486251808972505,0.961287988422576,0.9725036179450072,0.981548480463097,0.9909551374819102,0.9967438494934876,0.9992764109985528
121,Gerrithub,AGEMOEA_LR_AUC_average_churn_recall_median,0,10,7552.697427511215,0.7860292084341515,0.8383779726096763,0.1490494296577946,0.3498098859315589,0.576615969581749,0.7950570342205323,0.965019011406844,0.9771863117870724,0.982509505703422,0.9859315589353612,0.9923954372623576,0.9954372623574144,0.9992395437262356,0.999619771863118
122,Gerrithub,AGEMOEA_LR_AUC_average_churn_recall_median,0,2,6589.601757764816,0.6734095914261476,0.8146444093176683,0.1387200572041473,0.2509831962817304,0.4644261708973901,0.7154093671791205,0.9045405791919914,0.9452985341437254,0.9510189488737932,0.9595995709688953,0.9671076153021094,0.982481229889167,0.9978548444762244,0.9992849481587416
123,Gerrithub,AGEMOEA_LR_AUC_average_churn_recall_median,0,3,5081.398715019226,0.6461814302408402,0.9568648619994298,0.823876197494473,0.9579955784819456,0.979734708916728,0.979734708916728,0.979734708916728,0.979734708916728,0.979734708916728,0.979734708916728,0.979734708916728,0.9808400884303612,0.9948415622697128,0.9985261606484892
124,Gerrithub,AGEMOEA_LR_AUC_average_churn_recall_median,0,4,5291.026003837585,0.7064378920720016,0.926324930190234,0.2917322834645669,0.584251968503937,0.9850393700787402,0.9905511811023622,0.9917322834645668,0.9917322834645668,0.9917322834645668,0.9917322834645668,0.9917322834645668,0.9933070866141732,0.9984251968503935,0.9996062992125984
125,Gerrithub,AGEMOEA_LR_AUC_average_churn_recall_median,0,5,6386.914913654327,0.781320499186504,0.942653888277182,0.4848126232741617,0.8571992110453649,0.9712031558185404,0.9798816568047336,0.9798816568047336,0.9798816568047336,0.9798816568047336,0.9798816568047336,0.9798816568047336,0.9905325443786982,0.993688362919132,0.9980276134122288
126,Gerrithub,AGEMOEA_LR_AUC_average_churn_recall_median,0,6,6462.23423075676,0.7045614548105628,0.7112005346304697,0.0962212699649396,0.1753019088430074,0.3396961433580054,0.5126606934164394,0.6638098948188547,0.8196338137904168,0.9205298013245032,0.9479937670432412,0.9481885469419556,0.9664978574211142,0.9945461628359952,0.9988313206077132
127,Gerrithub,AGEMOEA_LR_AUC_average_churn_recall_median,0,7,8367.999546289444,0.7502830553912009,0.7828927338786988,0.1255294570658452,0.202541393916057,0.4193299961494031,0.6447824412783982,0.833846746245668,0.9318444358875626,0.968040046207162,0.980361956103196,0.9880631497882172,0.9930689256834808,1.0,1.0
128,Gerrithub,AGEMOEA_LR_AUC_average_churn_recall_median,0,8,10014.863243103027,0.7785806873727715,0.7602025057598579,0.0987466767945309,0.2168628940372199,0.3509304975313331,0.5476642612988986,0.7406000759589821,0.9361944549943032,0.9743638435244968,0.9836688188378276,0.9889859475883024,0.9935434865172806,0.9988606152677554,0.9996202050892518
129,Gerrithub,AGEMOEA_LR_AUC_average_churn_recall_median,0,9,8096.925550699234,0.8090054018195603,0.8494050180763639,0.1391205458680818,0.2763457164518574,0.5818802122820318,0.8737680060652009,0.9727065959059894,0.982562547384382,0.986732373009856,0.989764973464746,0.9924184988627748,0.995830174374526,0.9992418498862776,0.9996209249431388
260,Libreoffice,AGEMOEA_LR_AUC_average_churn_recall_median,0,1,5777.700244665146,0.7175990393203509,0.8531959157551621,0.1869738591050066,0.3054940186087727,0.6495347806823216,0.9195835179441736,0.9605671245015508,0.9672131147540984,0.9692069118298626,0.9769605671245016,0.9893664155959238,0.9953478068232168,0.9993354009747452,1.0
261,Libreoffice,AGEMOEA_LR_AUC_average_churn_recall_median,0,10,11667.678213119509,0.8137702574096927,0.9471115755454323,0.4387904066736183,0.7630865484880084,0.9879040667361836,0.9897810218978104,0.9916579770594368,0.9920750782064652,0.99436913451512,0.9960375391032326,0.997080291970803,0.9981230448383732,0.9991657977059436,0.999791449426486
262,Libreoffice,AGEMOEA_LR_AUC_average_churn_recall_median,0,2,9534.10081076622,0.6650924343278537,0.908492968114388,0.2860438292964244,0.5104959630911188,0.9111880046136102,0.9803921568627452,0.98638985005767,0.9877739331026528,0.9884659746251442,0.9896193771626296,0.9893886966551326,0.9930795847750864,0.9986159169550172,0.9993079584775086
263,Libreoffice,AGEMOEA_LR_AUC_average_churn_recall_median,0,3,6712.354980230331,0.7264518256625866,0.9568179338838412,0.72356599861783,0.9684404515088688,0.9716655148583276,0.9741994932043307,0.9778852798894264,0.9808799815710666,0.9838746832527068,0.986869384934347,0.9910158949550796,0.9940105966367196,0.9983874683252708,1.0
264,Libreoffice,AGEMOEA_LR_AUC_average_churn_recall_median,0,4,34991.781541347504,0.760676855306113,0.9172161887963912,0.2639161755075311,0.5970312158917267,0.8609473913992578,0.9624536127483082,0.9858109583060468,0.9873390089500108,0.9893036454922506,0.9917048679327658,0.9945426762715563,0.9969438987120716,0.999126828203449,0.9997817070508622
265,Libreoffice,AGEMOEA_LR_AUC_average_churn_recall_median,0,5,7643.504944086075,0.7611803977598751,0.9019578065119448,0.2387270765911542,0.4979503775620281,0.8897518878101403,0.981445523193096,0.9842502696871628,0.98554476806904,0.989428263214671,0.9915857605177992,0.9930960086299891,0.996116504854369,0.9989212513484358,0.9995685005393744
266,Libreoffice,AGEMOEA_LR_AUC_average_churn_recall_median,0,6,9155.25320315361,0.7704014794095075,0.9484600657216672,0.475498699045967,0.8712055507372073,0.9787510841283608,0.9804856895056374,0.983304423243712,0.9865568083261058,0.9891587163920208,0.9917606244579358,0.9945793581960104,0.9971812662619254,0.9991326973113616,0.9995663486556808
267,Libreoffice,AGEMOEA_LR_AUC_average_churn_recall_median,0,7,8570.385534524918,0.8084014286423404,0.9261037102513364,0.3765325876532588,0.7557539255753926,0.9528930952893097,0.9578403957840396,0.9620348462034848,0.9668745966874596,0.9728973972897396,0.9801032480103248,0.98472789847279,0.99268659926866,0.99849429984943,0.99935469993547
268,Libreoffice,AGEMOEA_LR_AUC_average_churn_recall_median,0,8,8513.788201332092,0.7991891938666021,0.9708105302244944,0.7100085543199316,0.98759623609923,0.9927288280581694,0.993584260051326,0.9948674080410608,0.99508126603935,0.9961505560307956,0.9967921300256628,0.9972198460222412,0.998289136013687,0.9991445680068436,0.9993584260051326
269,Libreoffice,AGEMOEA_LR_AUC_average_churn_recall_median,0,9,10116.43796992302,0.8306925320454676,0.9023616705596932,0.2119198082370886,0.4123992155153628,0.8513837437350185,0.9803878840706036,0.9891043800392242,0.991937241229026,0.995532795816082,0.9962954892133362,0.9962954892133362,0.9971671388101984,0.9993462628023536,0.9997820876007844
60,Eclipse,GA_average_churn_recall,0,1,1711.378234624863,0.6621388771400725,0.8586612282424747,0.8316577039981295,0.8316577039981295,0.8316577039981295,0.8316577039981295,0.8316577039981295,0.8744447042319383,0.8744447042319383,0.8744447042319383,0.8863689501987374,0.8863689501987374,0.9705400981996728,0.9967266775777414
61,Eclipse,GA_average_churn_recall,0,10,9641.001816749573,0.5511578368003122,0.91982220871562,0.2824696802646086,0.5894156560088203,0.9816979051819184,0.9911797133406836,0.9925027563395812,0.9942668136714444,0.9947078280044102,0.9973539140022052,0.9988974641675854,0.9988974641675854,0.9995589856670342,1.0
62,Eclipse,GA_average_churn_recall,0,2,2564.6704461574554,0.5342248145875425,0.8663085448633401,0.1824617492578214,0.3137702671842886,0.6844028316967344,0.9792189997716374,0.9872116921671614,0.9890385932861384,0.9890385932861384,0.9933774834437086,0.9954327472025576,0.9965745604019184,0.997944736241151,0.999771637360128
63,Eclipse,GA_average_churn_recall,0,3,3259.31880903244,0.5599066135779336,0.9286213375485172,0.4549653579676674,0.6907621247113164,0.961662817551963,0.963972286374134,0.9678983833718244,0.9725173210161664,0.9778290993071592,0.9810623556581988,0.9944572748267898,0.9944572748267898,0.9995381062355658,0.9997690531177827
64,Eclipse,GA_average_churn_recall,0,4,3229.139988422394,0.6460810495255481,0.9363584893041936,0.4242214532871972,0.8200692041522492,0.9626297577854672,0.966320645905421,0.9707035755478662,0.9813148788927336,0.9870818915801616,0.9898500576701268,0.9907727797001152,0.9951557093425606,0.9976931949250288,1.0
65,Eclipse,GA_average_churn_recall,0,5,3923.0659906864166,0.6396777640428253,0.9003218880535764,0.278405162479834,0.4922793270338788,0.8873012214796036,0.9843281862180224,0.987785203964047,0.9898594146116616,0.9907812860106016,0.9912422217100716,0.9946992394560958,0.9956211108550356,0.999769532150265,1.0
66,Eclipse,GA_average_churn_recall,0,6,4314.327480554581,0.6439305905931549,0.8878358945424704,0.195906432748538,0.4147548358074673,0.8430049482681061,0.9777327935222672,0.9815564552406658,0.9842555105713,0.9871794871794872,0.9907782276203329,0.9925775978407556,0.9961763382816016,0.9986504723346828,0.9997750787224472
67,Eclipse,GA_average_churn_recall,0,7,5074.322281360626,0.6340737607746306,0.9544635874030116,0.6524648672763774,0.9734552754851662,0.9821548070488512,0.9821548070488512,0.9821548070488512,0.9821548070488512,0.9821548070488512,0.9821548070488512,0.9892928842293108,1.0,1.0,1.0
68,Eclipse,GA_average_churn_recall,0,8,6579.004752159119,0.5751755067750268,0.9132583366503676,0.2466980076113722,0.5390642489366465,0.9695545108573989,0.9794045220505933,0.980971569285874,0.9885829415715244,0.9905977165883144,0.992612491605104,0.9928363554958584,0.9932840832773674,0.9993284083277368,1.0
69,Eclipse,GA_average_churn_recall,0,9,11732.380299329758,0.5901484085732482,0.8500913583830988,0.1817375886524822,0.257313829787234,0.6181294326241135,0.9115691489361702,0.9773936170212766,0.9829343971631206,0.9862588652482268,0.9862588652482268,0.9913563829787234,0.995345744680851,0.999113475177305,0.9993351063829788
200,Gerrithub,GA_average_churn_recall,0,1,1261.5712625980375,0.6522583593571483,0.854747192775861,0.1374819102749638,0.3324891461649782,0.5918958031837916,0.8317655571635311,0.9605643994211288,0.9616497829232996,0.9725036179450072,0.98589001447178,0.989507959479016,0.9974674384949348,0.9989146164978292,1.0
201,Gerrithub,GA_average_churn_recall,0,10,5494.398855686188,0.6431904597303837,0.8136675792930073,0.1395437262357414,0.2631178707224335,0.5452471482889734,0.6680608365019012,0.9129277566539924,0.9844106463878328,0.9920152091254753,0.994296577946768,0.9950570342205324,0.9958174904942966,0.9988593155893536,0.999619771863118
202,Gerrithub,GA_average_churn_recall,0,2,4201.750565290451,0.578329909687683,0.7858588213198348,0.1111905613156954,0.1944941008223096,0.4147300679299249,0.609939220593493,0.8269574544154451,0.951734000715052,0.9642474079370754,0.9731855559528064,0.9828387558097962,0.9978548444762244,0.998569896317483,1.0
203,Gerrithub,GA_average_churn_recall,0,3,2338.710752725601,0.5696150134279715,0.9550821192921974,0.863301400147384,0.9546794399410464,0.9749447310243184,0.9749447310243184,0.9749447310243184,0.9749447310243184,0.9749447310243184,0.9749447310243184,0.9749447310243184,0.9749447310243184,0.9937361827560796,0.9992630803242448
204,Gerrithub,GA_average_churn_recall,0,4,2708.8152179718018,0.5660346977904357,0.9146475286584884,0.2822834645669291,0.5137795275590551,0.9866141732283464,0.9881889763779528,0.9881889763779528,0.9881889763779528,0.9881889763779528,0.9881889763779528,0.9881889763779528,0.988976377952756,0.9976377952755906,0.9992125984251968
205,Gerrithub,GA_average_churn_recall,0,5,3089.945493459701,0.5938833292431308,0.9546523232249208,0.491913214990138,0.977120315581854,0.9889546351084813,0.9889546351084813,0.9889546351084813,0.9889546351084813,0.9889546351084813,0.9889546351084813,0.9889546351084813,0.9960552268244576,0.9976331360946744,1.0
206,Gerrithub,GA_average_churn_recall,0,6,3536.4546134471893,0.5214708536166472,0.6478933628933643,0.0938839111803661,0.1706271912738605,0.3474873393065835,0.5200623295675886,0.6567978184651344,0.6567978184651344,0.6567978184651344,0.7978184651343981,0.9567588624853915,0.9945461628359952,0.9992208804051422,0.9996104402025712
207,Gerrithub,GA_average_churn_recall,0,7,4134.251550674439,0.555146494861175,0.7821417875764751,0.1201386214863303,0.2171736619175972,0.4235656526761648,0.6326530612244898,0.7943781286099345,0.901039661147478,0.9845976126299576,0.9903735078937236,0.9961494031574896,0.9965344628417404,1.0,1.0
208,Gerrithub,GA_average_churn_recall,0,8,4511.173490047455,0.6236215629400832,0.7548395528980616,0.0786175465248765,0.2050892518040258,0.3364982909229016,0.5301936954044816,0.7261678693505507,0.9415115837447778,0.9855677933915684,0.988226357766806,0.9901253323205468,0.9927838966957844,0.9965818458032664,1.0
209,Gerrithub,GA_average_churn_recall,0,9,4909.535792589188,0.562875607906951,0.8226788419064025,0.1163760424564063,0.211144806671721,0.4719484457922668,0.7839272175890827,0.9806671721000758,0.989764973464746,0.989764973464746,0.992797573919636,0.9935557240333586,0.9935557240333586,0.9988627748294162,0.9996209249431388
